date,realtime_end,realtime_start,value
1986-03-12,2019-09-15,2019-09-15,
1986-03-13,2019-09-15,2019-09-15,
1986-03-14,2019-09-15,2019-09-15,
1986-03-17,2019-09-15,2019-09-15,
1986-03-18,2019-09-15,2019-09-15,
1986-03-19,2019-09-15,2019-09-15,
1986-03-20,2019-09-15,2019-09-15,
1986-03-21,2019-09-15,2019-09-15,
1986-03-24,2019-09-15,2019-09-15,
1986-03-25,2019-09-15,2019-09-15,
1986-03-26,2019-09-15,2019-09-15,
1986-03-27,2019-09-15,2019-09-15,
1986-03-28,2019-09-15,2019-09-15,
1986-03-31,2019-09-15,2019-09-15,599.59
1986-04-01,2019-09-15,2019-09-15,
1986-04-02,2019-09-15,2019-09-15,
1986-04-03,2019-09-15,2019-09-15,
1986-04-04,2019-09-15,2019-09-15,
1986-04-07,2019-09-15,2019-09-15,
1986-04-08,2019-09-15,2019-09-15,
1986-04-09,2019-09-15,2019-09-15,
1986-04-10,2019-09-15,2019-09-15,
1986-04-11,2019-09-15,2019-09-15,
1986-04-14,2019-09-15,2019-09-15,
1986-04-15,2019-09-15,2019-09-15,
1986-04-16,2019-09-15,2019-09-15,
1986-04-17,2019-09-15,2019-09-15,
1986-04-18,2019-09-15,2019-09-15,
1986-04-21,2019-09-15,2019-09-15,
1986-04-22,2019-09-15,2019-09-15,
1986-04-23,2019-09-15,2019-09-15,
1986-04-24,2019-09-15,2019-09-15,
1986-04-25,2019-09-15,2019-09-15,
1986-04-28,2019-09-15,2019-09-15,
1986-04-29,2019-09-15,2019-09-15,
1986-04-30,2019-09-15,2019-09-15,596.95
1986-05-01,2019-09-15,2019-09-15,
1986-05-02,2019-09-15,2019-09-15,
1986-05-05,2019-09-15,2019-09-15,
1986-05-06,2019-09-15,2019-09-15,
1986-05-07,2019-09-15,2019-09-15,
1986-05-08,2019-09-15,2019-09-15,
1986-05-09,2019-09-15,2019-09-15,
1986-05-12,2019-09-15,2019-09-15,
1986-05-13,2019-09-15,2019-09-15,
1986-05-14,2019-09-15,2019-09-15,
1986-05-15,2019-09-15,2019-09-15,
1986-05-16,2019-09-15,2019-09-15,
1986-05-19,2019-09-15,2019-09-15,
1986-05-20,2019-09-15,2019-09-15,
1986-05-21,2019-09-15,2019-09-15,
1986-05-22,2019-09-15,2019-09-15,
1986-05-23,2019-09-15,2019-09-15,
1986-05-26,2019-09-15,2019-09-15,
1986-05-27,2019-09-15,2019-09-15,
1986-05-28,2019-09-15,2019-09-15,
1986-05-29,2019-09-15,2019-09-15,
1986-05-30,2019-09-15,2019-09-15,597.55
1986-06-02,2019-09-15,2019-09-15,
1986-06-03,2019-09-15,2019-09-15,
1986-06-04,2019-09-15,2019-09-15,
1986-06-05,2019-09-15,2019-09-15,
1986-06-06,2019-09-15,2019-09-15,
1986-06-09,2019-09-15,2019-09-15,
1986-06-10,2019-09-15,2019-09-15,
1986-06-11,2019-09-15,2019-09-15,
1986-06-12,2019-09-15,2019-09-15,
1986-06-13,2019-09-15,2019-09-15,
1986-06-16,2019-09-15,2019-09-15,
1986-06-17,2019-09-15,2019-09-15,
1986-06-18,2019-09-15,2019-09-15,
1986-06-19,2019-09-15,2019-09-15,
1986-06-20,2019-09-15,2019-09-15,
1986-06-23,2019-09-15,2019-09-15,
1986-06-24,2019-09-15,2019-09-15,
1986-06-25,2019-09-15,2019-09-15,
1986-06-26,2019-09-15,2019-09-15,
1986-06-27,2019-09-15,2019-09-15,
1986-06-30,2019-09-15,2019-09-15,625.28
1986-07-01,2019-09-15,2019-09-15,
1986-07-02,2019-09-15,2019-09-15,
1986-07-03,2019-09-15,2019-09-15,
1986-07-04,2019-09-15,2019-09-15,
1986-07-07,2019-09-15,2019-09-15,
1986-07-08,2019-09-15,2019-09-15,
1986-07-09,2019-09-15,2019-09-15,
1986-07-10,2019-09-15,2019-09-15,
1986-07-11,2019-09-15,2019-09-15,
1986-07-14,2019-09-15,2019-09-15,
1986-07-15,2019-09-15,2019-09-15,
1986-07-16,2019-09-15,2019-09-15,
1986-07-17,2019-09-15,2019-09-15,
1986-07-18,2019-09-15,2019-09-15,
1986-07-21,2019-09-15,2019-09-15,
1986-07-22,2019-09-15,2019-09-15,
1986-07-23,2019-09-15,2019-09-15,
1986-07-24,2019-09-15,2019-09-15,
1986-07-25,2019-09-15,2019-09-15,
1986-07-28,2019-09-15,2019-09-15,
1986-07-29,2019-09-15,2019-09-15,
1986-07-30,2019-09-15,2019-09-15,
1986-07-31,2019-09-15,2019-09-15,619.96
1986-08-01,2019-09-15,2019-09-15,
1986-08-04,2019-09-15,2019-09-15,
1986-08-05,2019-09-15,2019-09-15,
1986-08-06,2019-09-15,2019-09-15,
1986-08-07,2019-09-15,2019-09-15,
1986-08-08,2019-09-15,2019-09-15,
1986-08-11,2019-09-15,2019-09-15,
1986-08-12,2019-09-15,2019-09-15,
1986-08-13,2019-09-15,2019-09-15,
1986-08-14,2019-09-15,2019-09-15,
1986-08-15,2019-09-15,2019-09-15,
1986-08-18,2019-09-15,2019-09-15,
1986-08-19,2019-09-15,2019-09-15,
1986-08-20,2019-09-15,2019-09-15,
1986-08-21,2019-09-15,2019-09-15,
1986-08-22,2019-09-15,2019-09-15,
1986-08-25,2019-09-15,2019-09-15,
1986-08-26,2019-09-15,2019-09-15,
1986-08-27,2019-09-15,2019-09-15,
1986-08-28,2019-09-15,2019-09-15,
1986-08-29,2019-09-15,2019-09-15,651.77
1986-09-01,2019-09-15,2019-09-15,
1986-09-02,2019-09-15,2019-09-15,
1986-09-03,2019-09-15,2019-09-15,
1986-09-04,2019-09-15,2019-09-15,
1986-09-05,2019-09-15,2019-09-15,
1986-09-08,2019-09-15,2019-09-15,
1986-09-09,2019-09-15,2019-09-15,
1986-09-10,2019-09-15,2019-09-15,
1986-09-11,2019-09-15,2019-09-15,
1986-09-12,2019-09-15,2019-09-15,
1986-09-15,2019-09-15,2019-09-15,
1986-09-16,2019-09-15,2019-09-15,
1986-09-17,2019-09-15,2019-09-15,
1986-09-18,2019-09-15,2019-09-15,
1986-09-19,2019-09-15,2019-09-15,
1986-09-22,2019-09-15,2019-09-15,
1986-09-23,2019-09-15,2019-09-15,
1986-09-24,2019-09-15,2019-09-15,
1986-09-25,2019-09-15,2019-09-15,
1986-09-26,2019-09-15,2019-09-15,
1986-09-29,2019-09-15,2019-09-15,
1986-09-30,2019-09-15,2019-09-15,629.02
1986-10-01,2019-09-15,2019-09-15,
1986-10-02,2019-09-15,2019-09-15,
1986-10-03,2019-09-15,2019-09-15,
1986-10-06,2019-09-15,2019-09-15,
1986-10-07,2019-09-15,2019-09-15,
1986-10-08,2019-09-15,2019-09-15,
1986-10-09,2019-09-15,2019-09-15,
1986-10-10,2019-09-15,2019-09-15,
1986-10-13,2019-09-15,2019-09-15,
1986-10-14,2019-09-15,2019-09-15,
1986-10-15,2019-09-15,2019-09-15,
1986-10-16,2019-09-15,2019-09-15,
1986-10-17,2019-09-15,2019-09-15,
1986-10-20,2019-09-15,2019-09-15,
1986-10-21,2019-09-15,2019-09-15,
1986-10-22,2019-09-15,2019-09-15,
1986-10-23,2019-09-15,2019-09-15,
1986-10-24,2019-09-15,2019-09-15,
1986-10-27,2019-09-15,2019-09-15,
1986-10-28,2019-09-15,2019-09-15,
1986-10-29,2019-09-15,2019-09-15,
1986-10-30,2019-09-15,2019-09-15,
1986-10-31,2019-09-15,2019-09-15,651.16
1986-11-03,2019-09-15,2019-09-15,
1986-11-04,2019-09-15,2019-09-15,
1986-11-05,2019-09-15,2019-09-15,
1986-11-06,2019-09-15,2019-09-15,
1986-11-07,2019-09-15,2019-09-15,
1986-11-10,2019-09-15,2019-09-15,
1986-11-11,2019-09-15,2019-09-15,
1986-11-12,2019-09-15,2019-09-15,
1986-11-13,2019-09-15,2019-09-15,
1986-11-14,2019-09-15,2019-09-15,
1986-11-17,2019-09-15,2019-09-15,
1986-11-18,2019-09-15,2019-09-15,
1986-11-19,2019-09-15,2019-09-15,
1986-11-20,2019-09-15,2019-09-15,
1986-11-21,2019-09-15,2019-09-15,
1986-11-24,2019-09-15,2019-09-15,
1986-11-25,2019-09-15,2019-09-15,
1986-11-26,2019-09-15,2019-09-15,
1986-11-27,2019-09-15,2019-09-15,
1986-11-28,2019-09-15,2019-09-15,648.03
1986-12-01,2019-09-15,2019-09-15,
1986-12-02,2019-09-15,2019-09-15,
1986-12-03,2019-09-15,2019-09-15,
1986-12-04,2019-09-15,2019-09-15,
1986-12-05,2019-09-15,2019-09-15,
1986-12-08,2019-09-15,2019-09-15,
1986-12-09,2019-09-15,2019-09-15,
1986-12-10,2019-09-15,2019-09-15,
1986-12-11,2019-09-15,2019-09-15,
1986-12-12,2019-09-15,2019-09-15,
1986-12-15,2019-09-15,2019-09-15,
1986-12-16,2019-09-15,2019-09-15,
1986-12-17,2019-09-15,2019-09-15,
1986-12-18,2019-09-15,2019-09-15,
1986-12-19,2019-09-15,2019-09-15,
1986-12-22,2019-09-15,2019-09-15,
1986-12-23,2019-09-15,2019-09-15,
1986-12-24,2019-09-15,2019-09-15,
1986-12-25,2019-09-15,2019-09-15,
1986-12-26,2019-09-15,2019-09-15,
1986-12-29,2019-09-15,2019-09-15,
1986-12-30,2019-09-15,2019-09-15,
1986-12-31,2019-09-15,2019-09-15,644.54
1987-01-01,2019-09-15,2019-09-15,
1987-01-02,2019-09-15,2019-09-15,
1987-01-05,2019-09-15,2019-09-15,
1987-01-06,2019-09-15,2019-09-15,
1987-01-07,2019-09-15,2019-09-15,
1987-01-08,2019-09-15,2019-09-15,
1987-01-09,2019-09-15,2019-09-15,
1987-01-12,2019-09-15,2019-09-15,
1987-01-13,2019-09-15,2019-09-15,
1987-01-14,2019-09-15,2019-09-15,
1987-01-15,2019-09-15,2019-09-15,
1987-01-16,2019-09-15,2019-09-15,
1987-01-19,2019-09-15,2019-09-15,
1987-01-20,2019-09-15,2019-09-15,
1987-01-21,2019-09-15,2019-09-15,
1987-01-22,2019-09-15,2019-09-15,
1987-01-23,2019-09-15,2019-09-15,
1987-01-26,2019-09-15,2019-09-15,
1987-01-27,2019-09-15,2019-09-15,
1987-01-28,2019-09-15,2019-09-15,
1987-01-29,2019-09-15,2019-09-15,
1987-01-30,2019-09-15,2019-09-15,669.54
1987-02-02,2019-09-15,2019-09-15,
1987-02-03,2019-09-15,2019-09-15,
1987-02-04,2019-09-15,2019-09-15,
1987-02-05,2019-09-15,2019-09-15,
1987-02-06,2019-09-15,2019-09-15,
1987-02-09,2019-09-15,2019-09-15,
1987-02-10,2019-09-15,2019-09-15,
1987-02-11,2019-09-15,2019-09-15,
1987-02-12,2019-09-15,2019-09-15,
1987-02-13,2019-09-15,2019-09-15,
1987-02-16,2019-09-15,2019-09-15,
1987-02-17,2019-09-15,2019-09-15,
1987-02-18,2019-09-15,2019-09-15,
1987-02-19,2019-09-15,2019-09-15,
1987-02-20,2019-09-15,2019-09-15,
1987-02-23,2019-09-15,2019-09-15,
1987-02-24,2019-09-15,2019-09-15,
1987-02-25,2019-09-15,2019-09-15,
1987-02-26,2019-09-15,2019-09-15,
1987-02-27,2019-09-15,2019-09-15,699.54
1987-03-02,2019-09-15,2019-09-15,
1987-03-03,2019-09-15,2019-09-15,
1987-03-04,2019-09-15,2019-09-15,
1987-03-05,2019-09-15,2019-09-15,
1987-03-06,2019-09-15,2019-09-15,
1987-03-09,2019-09-15,2019-09-15,
1987-03-10,2019-09-15,2019-09-15,
1987-03-11,2019-09-15,2019-09-15,
1987-03-12,2019-09-15,2019-09-15,
1987-03-13,2019-09-15,2019-09-15,
1987-03-16,2019-09-15,2019-09-15,
1987-03-17,2019-09-15,2019-09-15,
1987-03-18,2019-09-15,2019-09-15,
1987-03-19,2019-09-15,2019-09-15,
1987-03-20,2019-09-15,2019-09-15,
1987-03-23,2019-09-15,2019-09-15,
1987-03-24,2019-09-15,2019-09-15,
1987-03-25,2019-09-15,2019-09-15,
1987-03-26,2019-09-15,2019-09-15,
1987-03-27,2019-09-15,2019-09-15,
1987-03-30,2019-09-15,2019-09-15,
1987-03-31,2019-09-15,2019-09-15,694.85
1987-04-01,2019-09-15,2019-09-15,
1987-04-02,2019-09-15,2019-09-15,
1987-04-03,2019-09-15,2019-09-15,
1987-04-06,2019-09-15,2019-09-15,
1987-04-07,2019-09-15,2019-09-15,
1987-04-08,2019-09-15,2019-09-15,
1987-04-09,2019-09-15,2019-09-15,
1987-04-10,2019-09-15,2019-09-15,
1987-04-13,2019-09-15,2019-09-15,
1987-04-14,2019-09-15,2019-09-15,
1987-04-15,2019-09-15,2019-09-15,
1987-04-16,2019-09-15,2019-09-15,
1987-04-17,2019-09-15,2019-09-15,
1987-04-20,2019-09-15,2019-09-15,
1987-04-21,2019-09-15,2019-09-15,
1987-04-22,2019-09-15,2019-09-15,
1987-04-23,2019-09-15,2019-09-15,
1987-04-24,2019-09-15,2019-09-15,
1987-04-27,2019-09-15,2019-09-15,
1987-04-28,2019-09-15,2019-09-15,
1987-04-29,2019-09-15,2019-09-15,
1987-04-30,2019-09-15,2019-09-15,680.4
1987-05-01,2019-09-15,2019-09-15,
1987-05-04,2019-09-15,2019-09-15,
1987-05-05,2019-09-15,2019-09-15,
1987-05-06,2019-09-15,2019-09-15,
1987-05-07,2019-09-15,2019-09-15,
1987-05-08,2019-09-15,2019-09-15,
1987-05-11,2019-09-15,2019-09-15,
1987-05-12,2019-09-15,2019-09-15,
1987-05-13,2019-09-15,2019-09-15,
1987-05-14,2019-09-15,2019-09-15,
1987-05-15,2019-09-15,2019-09-15,
1987-05-18,2019-09-15,2019-09-15,
1987-05-19,2019-09-15,2019-09-15,
1987-05-20,2019-09-15,2019-09-15,
1987-05-21,2019-09-15,2019-09-15,
1987-05-22,2019-09-15,2019-09-15,
1987-05-25,2019-09-15,2019-09-15,
1987-05-26,2019-09-15,2019-09-15,
1987-05-27,2019-09-15,2019-09-15,
1987-05-28,2019-09-15,2019-09-15,
1987-05-29,2019-09-15,2019-09-15,670.67
1987-06-01,2019-09-15,2019-09-15,
1987-06-02,2019-09-15,2019-09-15,
1987-06-03,2019-09-15,2019-09-15,
1987-06-04,2019-09-15,2019-09-15,
1987-06-05,2019-09-15,2019-09-15,
1987-06-08,2019-09-15,2019-09-15,
1987-06-09,2019-09-15,2019-09-15,
1987-06-10,2019-09-15,2019-09-15,
1987-06-11,2019-09-15,2019-09-15,
1987-06-12,2019-09-15,2019-09-15,
1987-06-15,2019-09-15,2019-09-15,
1987-06-16,2019-09-15,2019-09-15,
1987-06-17,2019-09-15,2019-09-15,
1987-06-18,2019-09-15,2019-09-15,
1987-06-19,2019-09-15,2019-09-15,
1987-06-22,2019-09-15,2019-09-15,
1987-06-23,2019-09-15,2019-09-15,
1987-06-24,2019-09-15,2019-09-15,
1987-06-25,2019-09-15,2019-09-15,
1987-06-26,2019-09-15,2019-09-15,
1987-06-29,2019-09-15,2019-09-15,
1987-06-30,2019-09-15,2019-09-15,696.76
1987-07-01,2019-09-15,2019-09-15,
1987-07-02,2019-09-15,2019-09-15,
1987-07-03,2019-09-15,2019-09-15,
1987-07-06,2019-09-15,2019-09-15,
1987-07-07,2019-09-15,2019-09-15,
1987-07-08,2019-09-15,2019-09-15,
1987-07-09,2019-09-15,2019-09-15,
1987-07-10,2019-09-15,2019-09-15,
1987-07-13,2019-09-15,2019-09-15,
1987-07-14,2019-09-15,2019-09-15,
1987-07-15,2019-09-15,2019-09-15,
1987-07-16,2019-09-15,2019-09-15,
1987-07-17,2019-09-15,2019-09-15,
1987-07-20,2019-09-15,2019-09-15,
1987-07-21,2019-09-15,2019-09-15,
1987-07-22,2019-09-15,2019-09-15,
1987-07-23,2019-09-15,2019-09-15,
1987-07-24,2019-09-15,2019-09-15,
1987-07-27,2019-09-15,2019-09-15,
1987-07-28,2019-09-15,2019-09-15,
1987-07-29,2019-09-15,2019-09-15,
1987-07-30,2019-09-15,2019-09-15,
1987-07-31,2019-09-15,2019-09-15,693.83
1987-08-03,2019-09-15,2019-09-15,
1987-08-04,2019-09-15,2019-09-15,
1987-08-05,2019-09-15,2019-09-15,
1987-08-06,2019-09-15,2019-09-15,
1987-08-07,2019-09-15,2019-09-15,
1987-08-10,2019-09-15,2019-09-15,
1987-08-11,2019-09-15,2019-09-15,
1987-08-12,2019-09-15,2019-09-15,
1987-08-13,2019-09-15,2019-09-15,
1987-08-14,2019-09-15,2019-09-15,
1987-08-17,2019-09-15,2019-09-15,
1987-08-18,2019-09-15,2019-09-15,
1987-08-19,2019-09-15,2019-09-15,
1987-08-20,2019-09-15,2019-09-15,
1987-08-21,2019-09-15,2019-09-15,
1987-08-24,2019-09-15,2019-09-15,
1987-08-25,2019-09-15,2019-09-15,
1987-08-26,2019-09-15,2019-09-15,
1987-08-27,2019-09-15,2019-09-15,
1987-08-28,2019-09-15,2019-09-15,
1987-08-31,2019-09-15,2019-09-15,683.91
1987-09-01,2019-09-15,2019-09-15,
1987-09-02,2019-09-15,2019-09-15,
1987-09-03,2019-09-15,2019-09-15,
1987-09-04,2019-09-15,2019-09-15,
1987-09-07,2019-09-15,2019-09-15,
1987-09-08,2019-09-15,2019-09-15,
1987-09-09,2019-09-15,2019-09-15,
1987-09-10,2019-09-15,2019-09-15,
1987-09-11,2019-09-15,2019-09-15,
1987-09-14,2019-09-15,2019-09-15,
1987-09-15,2019-09-15,2019-09-15,
1987-09-16,2019-09-15,2019-09-15,
1987-09-17,2019-09-15,2019-09-15,
1987-09-18,2019-09-15,2019-09-15,
1987-09-21,2019-09-15,2019-09-15,
1987-09-22,2019-09-15,2019-09-15,
1987-09-23,2019-09-15,2019-09-15,
1987-09-24,2019-09-15,2019-09-15,
1987-09-25,2019-09-15,2019-09-15,
1987-09-28,2019-09-15,2019-09-15,
1987-09-29,2019-09-15,2019-09-15,
1987-09-30,2019-09-15,2019-09-15,674.47
1987-10-01,2019-09-15,2019-09-15,
1987-10-02,2019-09-15,2019-09-15,
1987-10-05,2019-09-15,2019-09-15,
1987-10-06,2019-09-15,2019-09-15,
1987-10-07,2019-09-15,2019-09-15,
1987-10-08,2019-09-15,2019-09-15,
1987-10-09,2019-09-15,2019-09-15,
1987-10-12,2019-09-15,2019-09-15,
1987-10-13,2019-09-15,2019-09-15,
1987-10-14,2019-09-15,2019-09-15,
1987-10-15,2019-09-15,2019-09-15,
1987-10-16,2019-09-15,2019-09-15,
1987-10-19,2019-09-15,2019-09-15,
1987-10-20,2019-09-15,2019-09-15,
1987-10-21,2019-09-15,2019-09-15,
1987-10-22,2019-09-15,2019-09-15,
1987-10-23,2019-09-15,2019-09-15,
1987-10-26,2019-09-15,2019-09-15,
1987-10-27,2019-09-15,2019-09-15,
1987-10-28,2019-09-15,2019-09-15,
1987-10-29,2019-09-15,2019-09-15,
1987-10-30,2019-09-15,2019-09-15,567.5
1987-11-02,2019-09-15,2019-09-15,
1987-11-03,2019-09-15,2019-09-15,
1987-11-04,2019-09-15,2019-09-15,
1987-11-05,2019-09-15,2019-09-15,
1987-11-06,2019-09-15,2019-09-15,
1987-11-09,2019-09-15,2019-09-15,
1987-11-10,2019-09-15,2019-09-15,
1987-11-11,2019-09-15,2019-09-15,
1987-11-12,2019-09-15,2019-09-15,
1987-11-13,2019-09-15,2019-09-15,
1987-11-16,2019-09-15,2019-09-15,
1987-11-17,2019-09-15,2019-09-15,
1987-11-18,2019-09-15,2019-09-15,
1987-11-19,2019-09-15,2019-09-15,
1987-11-20,2019-09-15,2019-09-15,
1987-11-23,2019-09-15,2019-09-15,
1987-11-24,2019-09-15,2019-09-15,
1987-11-25,2019-09-15,2019-09-15,
1987-11-26,2019-09-15,2019-09-15,
1987-11-27,2019-09-15,2019-09-15,
1987-11-30,2019-09-15,2019-09-15,580.67
1987-12-01,2019-09-15,2019-09-15,
1987-12-02,2019-09-15,2019-09-15,
1987-12-03,2019-09-15,2019-09-15,
1987-12-04,2019-09-15,2019-09-15,
1987-12-07,2019-09-15,2019-09-15,
1987-12-08,2019-09-15,2019-09-15,
1987-12-09,2019-09-15,2019-09-15,
1987-12-10,2019-09-15,2019-09-15,
1987-12-11,2019-09-15,2019-09-15,
1987-12-14,2019-09-15,2019-09-15,
1987-12-15,2019-09-15,2019-09-15,
1987-12-16,2019-09-15,2019-09-15,
1987-12-17,2019-09-15,2019-09-15,
1987-12-18,2019-09-15,2019-09-15,
1987-12-21,2019-09-15,2019-09-15,
1987-12-22,2019-09-15,2019-09-15,
1987-12-23,2019-09-15,2019-09-15,
1987-12-24,2019-09-15,2019-09-15,
1987-12-25,2019-09-15,2019-09-15,
1987-12-28,2019-09-15,2019-09-15,
1987-12-29,2019-09-15,2019-09-15,
1987-12-30,2019-09-15,2019-09-15,
1987-12-31,2019-09-15,2019-09-15,602.04
1988-01-01,2019-09-15,2019-09-15,
1988-01-04,2019-09-15,2019-09-15,
1988-01-05,2019-09-15,2019-09-15,
1988-01-06,2019-09-15,2019-09-15,
1988-01-07,2019-09-15,2019-09-15,
1988-01-08,2019-09-15,2019-09-15,
1988-01-11,2019-09-15,2019-09-15,
1988-01-12,2019-09-15,2019-09-15,
1988-01-13,2019-09-15,2019-09-15,
1988-01-14,2019-09-15,2019-09-15,
1988-01-15,2019-09-15,2019-09-15,
1988-01-18,2019-09-15,2019-09-15,
1988-01-19,2019-09-15,2019-09-15,
1988-01-20,2019-09-15,2019-09-15,
1988-01-21,2019-09-15,2019-09-15,
1988-01-22,2019-09-15,2019-09-15,
1988-01-25,2019-09-15,2019-09-15,
1988-01-26,2019-09-15,2019-09-15,
1988-01-27,2019-09-15,2019-09-15,
1988-01-28,2019-09-15,2019-09-15,
1988-01-29,2019-09-15,2019-09-15,637.92
1988-02-01,2019-09-15,2019-09-15,
1988-02-02,2019-09-15,2019-09-15,
1988-02-03,2019-09-15,2019-09-15,
1988-02-04,2019-09-15,2019-09-15,
1988-02-05,2019-09-15,2019-09-15,
1988-02-08,2019-09-15,2019-09-15,
1988-02-09,2019-09-15,2019-09-15,
1988-02-10,2019-09-15,2019-09-15,
1988-02-11,2019-09-15,2019-09-15,
1988-02-12,2019-09-15,2019-09-15,
1988-02-15,2019-09-15,2019-09-15,
1988-02-16,2019-09-15,2019-09-15,
1988-02-17,2019-09-15,2019-09-15,
1988-02-18,2019-09-15,2019-09-15,
1988-02-19,2019-09-15,2019-09-15,
1988-02-22,2019-09-15,2019-09-15,
1988-02-23,2019-09-15,2019-09-15,
1988-02-24,2019-09-15,2019-09-15,
1988-02-25,2019-09-15,2019-09-15,
1988-02-26,2019-09-15,2019-09-15,
1988-02-29,2019-09-15,2019-09-15,665.54
1988-03-01,2019-09-15,2019-09-15,
1988-03-02,2019-09-15,2019-09-15,
1988-03-03,2019-09-15,2019-09-15,
1988-03-04,2019-09-15,2019-09-15,
1988-03-07,2019-09-15,2019-09-15,
1988-03-08,2019-09-15,2019-09-15,
1988-03-09,2019-09-15,2019-09-15,
1988-03-10,2019-09-15,2019-09-15,
1988-03-11,2019-09-15,2019-09-15,
1988-03-14,2019-09-15,2019-09-15,
1988-03-15,2019-09-15,2019-09-15,
1988-03-16,2019-09-15,2019-09-15,
1988-03-17,2019-09-15,2019-09-15,
1988-03-18,2019-09-15,2019-09-15,
1988-03-21,2019-09-15,2019-09-15,
1988-03-22,2019-09-15,2019-09-15,
1988-03-23,2019-09-15,2019-09-15,
1988-03-24,2019-09-15,2019-09-15,
1988-03-25,2019-09-15,2019-09-15,
1988-03-28,2019-09-15,2019-09-15,
1988-03-29,2019-09-15,2019-09-15,
1988-03-30,2019-09-15,2019-09-15,
1988-03-31,2019-09-15,2019-09-15,668.47
1988-04-01,2019-09-15,2019-09-15,
1988-04-04,2019-09-15,2019-09-15,
1988-04-05,2019-09-15,2019-09-15,
1988-04-06,2019-09-15,2019-09-15,
1988-04-07,2019-09-15,2019-09-15,
1988-04-08,2019-09-15,2019-09-15,
1988-04-11,2019-09-15,2019-09-15,
1988-04-12,2019-09-15,2019-09-15,
1988-04-13,2019-09-15,2019-09-15,
1988-04-14,2019-09-15,2019-09-15,
1988-04-15,2019-09-15,2019-09-15,
1988-04-18,2019-09-15,2019-09-15,
1988-04-19,2019-09-15,2019-09-15,
1988-04-20,2019-09-15,2019-09-15,
1988-04-21,2019-09-15,2019-09-15,
1988-04-22,2019-09-15,2019-09-15,
1988-04-25,2019-09-15,2019-09-15,
1988-04-26,2019-09-15,2019-09-15,
1988-04-27,2019-09-15,2019-09-15,
1988-04-28,2019-09-15,2019-09-15,
1988-04-29,2019-09-15,2019-09-15,671.74
1988-05-02,2019-09-15,2019-09-15,
1988-05-03,2019-09-15,2019-09-15,
1988-05-04,2019-09-15,2019-09-15,
1988-05-05,2019-09-15,2019-09-15,
1988-05-06,2019-09-15,2019-09-15,
1988-05-09,2019-09-15,2019-09-15,
1988-05-10,2019-09-15,2019-09-15,
1988-05-11,2019-09-15,2019-09-15,
1988-05-12,2019-09-15,2019-09-15,
1988-05-13,2019-09-15,2019-09-15,
1988-05-16,2019-09-15,2019-09-15,
1988-05-17,2019-09-15,2019-09-15,
1988-05-18,2019-09-15,2019-09-15,
1988-05-19,2019-09-15,2019-09-15,
1988-05-20,2019-09-15,2019-09-15,
1988-05-23,2019-09-15,2019-09-15,
1988-05-24,2019-09-15,2019-09-15,
1988-05-25,2019-09-15,2019-09-15,
1988-05-26,2019-09-15,2019-09-15,
1988-05-27,2019-09-15,2019-09-15,
1988-05-30,2019-09-15,2019-09-15,
1988-05-31,2019-09-15,2019-09-15,667.71
1988-06-01,2019-09-15,2019-09-15,
1988-06-02,2019-09-15,2019-09-15,
1988-06-03,2019-09-15,2019-09-15,
1988-06-06,2019-09-15,2019-09-15,
1988-06-07,2019-09-15,2019-09-15,
1988-06-08,2019-09-15,2019-09-15,
1988-06-09,2019-09-15,2019-09-15,
1988-06-10,2019-09-15,2019-09-15,
1988-06-13,2019-09-15,2019-09-15,
1988-06-14,2019-09-15,2019-09-15,
1988-06-15,2019-09-15,2019-09-15,
1988-06-16,2019-09-15,2019-09-15,
1988-06-17,2019-09-15,2019-09-15,
1988-06-20,2019-09-15,2019-09-15,
1988-06-21,2019-09-15,2019-09-15,
1988-06-22,2019-09-15,2019-09-15,
1988-06-23,2019-09-15,2019-09-15,
1988-06-24,2019-09-15,2019-09-15,
1988-06-27,2019-09-15,2019-09-15,
1988-06-28,2019-09-15,2019-09-15,
1988-06-29,2019-09-15,2019-09-15,
1988-06-30,2019-09-15,2019-09-15,699.16
1988-07-01,2019-09-15,2019-09-15,
1988-07-04,2019-09-15,2019-09-15,
1988-07-05,2019-09-15,2019-09-15,
1988-07-06,2019-09-15,2019-09-15,
1988-07-07,2019-09-15,2019-09-15,
1988-07-08,2019-09-15,2019-09-15,
1988-07-11,2019-09-15,2019-09-15,
1988-07-12,2019-09-15,2019-09-15,
1988-07-13,2019-09-15,2019-09-15,
1988-07-14,2019-09-15,2019-09-15,
1988-07-15,2019-09-15,2019-09-15,
1988-07-18,2019-09-15,2019-09-15,
1988-07-19,2019-09-15,2019-09-15,
1988-07-20,2019-09-15,2019-09-15,
1988-07-21,2019-09-15,2019-09-15,
1988-07-22,2019-09-15,2019-09-15,
1988-07-25,2019-09-15,2019-09-15,
1988-07-26,2019-09-15,2019-09-15,
1988-07-27,2019-09-15,2019-09-15,
1988-07-28,2019-09-15,2019-09-15,
1988-07-29,2019-09-15,2019-09-15,710.14
1988-08-01,2019-09-15,2019-09-15,
1988-08-02,2019-09-15,2019-09-15,
1988-08-03,2019-09-15,2019-09-15,
1988-08-04,2019-09-15,2019-09-15,
1988-08-05,2019-09-15,2019-09-15,
1988-08-08,2019-09-15,2019-09-15,
1988-08-09,2019-09-15,2019-09-15,
1988-08-10,2019-09-15,2019-09-15,
