rebal_int,top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd,stats_file
1,"(25, 20, 10)",9,139,128,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,114,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,107,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,100,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,91,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
6,"(25, 20, 10)",9,139,15,34,16,8,3.38,0.23,9.01,30.45,-0.21,M_nasdaq100_stats_2023.06.04.072419.csv
6,"(25, 20, 10)",9,139,15,34,16,8,3.38,0.23,9.01,30.45,-0.21,M_nasdaq100_stats_2023.06.04.071918.csv
4,"(25, 20, 10)",2,139,15,35,21,10,7.82,0.19,3.89,30.42,-0.32,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,85,11,4,13.46,0.23,2.26,30.42,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,34,31,10,7.92,0.19,3.84,30.41,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 2)",9,139,100,34,16,8,7.17,0.31,4.23,30.33,-0.39,M_nasdaq100_stats_2023.06.03.193421.csv
1,"(25, 20, 2)",9,139,100,34,16,8,7.17,0.31,4.23,30.33,-0.39,M_nasdaq100_stats_2023.06.03.193507.csv
4,"(25, 20, 10)",2,139,15,127,21,10,7.73,0.18,3.92,30.3,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,17,34,21,10,7.21,0.18,4.18,30.14,-0.21,W_nasdaq100_stats_2023.06.04.122323.csv
1,"(25, 20, 5)",9,139,80,85,57,4,13.42,0.23,2.24,30.06,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,107,21,10,7.89,0.19,3.79,29.9,-0.34,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",1,73,80,64,44,40,6.08,0.28,4.91,29.85,-0.44,W_nasdaq100_stats_2023.06.02.160722.csv
1,"(25, 20, 5)",9,139,80,82,41,4,13.25,0.23,2.25,29.81,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
11,"(25, 20, 10)",9,139,15,34,16,8,4.01,0.14,7.42,29.75,-0.56,M_nasdaq100_stats_2023.06.04.072715.csv
1,"(25, 20, 5)",9,139,80,85,53,4,13.32,0.23,2.23,29.7,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,50,4,13.24,0.23,2.23,29.53,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 10)",9,139,49,34,16,8,5.5,0.27,5.36,29.48,-0.25,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,51,34,16,8,5.5,0.27,5.36,29.48,-0.25,M_nasdaq100_stats_2023.06.03.194621.csv
7,"(25, 20, 10)",2,139,15,34,21,10,5.44,0.16,5.42,29.48,-0.2,W_nasdaq100_stats_2023.06.04.121818.csv
7,"(25, 20, 10)",2,139,15,34,21,10,5.44,0.16,5.42,29.48,-0.2,W_nasdaq100_stats_2023.06.04.120813.csv
6,"(25, 20, 5)",1,139,80,25,16,10,5.3,0.27,5.52,29.26,-0.3,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,37,21,10,7.6,0.18,3.84,29.18,-0.32,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",9,139,80,34,25,8,5.5,0.27,5.3,29.15,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
13,"(25, 20, 10)",2,139,15,71,21,10,4.63,0.15,6.29,29.12,-0.23,W_nasdaq100_stats_2023.06.04.125957.csv
12,"(25, 20, 10)",9,139,15,34,16,8,3.44,0.15,8.44,29.03,-0.25,M_nasdaq100_stats_2023.06.04.072715.csv
4,"(25, 20, 10)",2,139,15,155,21,10,7.58,0.18,3.82,28.96,-0.32,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 10)",9,139,81,34,16,8,5.41,0.27,5.31,28.73,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,79,34,16,8,5.41,0.27,5.31,28.73,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,85,34,16,8,5.41,0.27,5.31,28.73,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,80,34,16,8,5.41,0.27,5.31,28.73,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,44,34,16,8,5.39,0.27,5.3,28.57,-0.25,M_nasdaq100_stats_2023.06.03.194621.csv
6,"(25, 20, 5)",2,139,80,34,21,4,4.83,0.25,5.9,28.5,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
8,"(25, 20, 10)",2,139,15,34,21,10,5.29,0.16,5.37,28.41,-0.21,W_nasdaq100_stats_2023.06.04.120813.csv
8,"(25, 20, 10)",2,139,15,34,21,10,5.29,0.16,5.37,28.41,-0.21,W_nasdaq100_stats_2023.06.04.121818.csv
4,"(25, 20, 10)",2,139,15,71,32,5,7.46,0.18,3.8,28.35,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,88,41,4,12.7,0.22,2.23,28.32,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,71,32,21,7.57,0.18,3.73,28.24,-0.31,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 6)",9,139,80,85,47,4,12.15,0.22,2.32,28.19,-0.24,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,85,66,4,12.75,0.22,2.21,28.18,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,17,4,12.63,0.22,2.23,28.16,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 13)",9,139,80,34,16,10,4.53,0.24,6.21,28.13,-0.22,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,19,34,21,10,6.96,0.18,4.04,28.12,-0.22,W_nasdaq100_stats_2023.06.04.122323.csv
6,"(25, 20, 5)",9,139,80,34,16,8,5.25,0.26,5.35,28.09,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",4,139,80,34,16,8,5.25,0.26,5.35,28.09,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",8,139,80,34,16,8,5.25,0.26,5.35,28.09,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",13,139,80,34,16,8,5.25,0.26,5.35,28.09,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,34,16,8,5.25,0.26,5.35,28.09,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",7,139,80,34,16,8,5.25,0.26,5.35,28.09,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",12,139,80,34,16,8,5.25,0.26,5.35,28.09,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",10,139,80,34,16,8,5.25,0.26,5.35,28.09,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",11,139,80,34,16,8,5.25,0.26,5.35,28.09,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",13,139,80,34,16,8,5.25,0.26,5.35,28.09,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(25, 20, 10)",9,139,47,34,16,8,5.33,0.27,5.26,28.04,-0.25,M_nasdaq100_stats_2023.06.03.194621.csv
4,"(25, 20, 10)",2,139,15,123,17,10,7.28,0.18,3.83,27.88,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,71,17,5,7.23,0.18,3.85,27.84,-0.29,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,85,78,4,12.5,0.22,2.21,27.62,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
3,"(25, 20, 3)",9,139,7,34,16,8,4.33,0.14,6.36,27.54,-0.23,M_nasdaq100_stats_2023.06.04.141546.csv
3,"(25, 20, 3)",9,139,7,34,16,8,4.33,0.14,6.36,27.54,-0.23,M_nasdaq100_stats_2023.06.04.141803.csv
1,"(25, 20, 10)",9,139,61,34,16,8,5.26,0.27,5.22,27.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,69,34,16,8,5.26,0.27,5.22,27.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,65,34,16,8,5.26,0.27,5.22,27.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,72,34,16,8,5.26,0.27,5.22,27.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,58,34,16,8,5.25,0.27,5.22,27.4,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 5)",9,139,80,85,32,4,12.33,0.22,2.22,27.37,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,27,17,10,7.09,0.18,3.85,27.3,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,40,17,16,7.07,0.18,3.85,27.22,-0.33,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",2,139,80,34,16,4,4.66,0.25,5.84,27.21,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,82,21,5,7.1,0.18,3.83,27.19,-0.27,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,85,85,4,12.46,0.22,2.18,27.16,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,101,40,4,12.25,0.22,2.2,26.95,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,71,32,25,7.37,0.18,3.65,26.9,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,85,16,4,12.15,0.22,2.21,26.85,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",9,139,80,89,16,10,5.24,0.26,5.12,26.83,-0.26,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,34,16,16,5.34,0.27,5.02,26.81,-0.47,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 10)",9,139,73,34,16,8,5.18,0.26,5.17,26.78,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 5)",9,139,80,85,40,10,12.35,0.22,2.16,26.68,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",1,139,80,34,16,3,4.85,0.25,5.5,26.67,-0.28,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,21,5,6.97,0.18,3.82,26.63,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,107,17,10,7.19,0.18,3.7,26.6,-0.34,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,71,21,7,6.98,0.18,3.81,26.59,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,17,4,7.07,0.18,3.76,26.58,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 10)",9,139,43,34,16,8,5.11,0.26,5.18,26.47,-0.25,M_nasdaq100_stats_2023.06.03.194621.csv
6,"(25, 20, 10)",9,139,80,34,16,8,4.49,0.24,5.88,26.4,-0.24,W_nasdaq100_stats_2023.06.02.193018.csv
2,"(25, 20, 10)",2,139,15,34,21,10,8.35,0.19,3.15,26.3,-0.26,W_nasdaq100_stats_2023.06.04.121818.csv
2,"(25, 20, 10)",2,139,15,34,21,10,8.35,0.19,3.15,26.3,-0.26,W_nasdaq100_stats_2023.06.04.120813.csv
1,"(25, 20, 5)",9,139,80,85,23,4,11.94,0.22,2.2,26.27,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",9,139,80,109,16,8,4.88,0.25,5.36,26.16,-0.32,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 11)",9,139,80,34,16,8,4.41,0.24,5.92,26.11,-0.23,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 11)",9,139,80,34,16,8,4.41,0.24,5.92,26.11,-0.23,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(25, 20, 5)",9,139,80,85,61,4,12.13,0.22,2.15,26.08,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,21,4,11.94,0.22,2.18,26.03,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,34,19,10,6.88,0.17,3.78,26.01,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,85,65,4,12.01,0.22,2.16,25.94,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 10)",2,139,16,34,21,10,5.35,0.16,4.84,25.89,-0.23,W_nasdaq100_stats_2023.06.04.115358.csv
6,"(25, 20, 5)",1,139,80,19,16,10,4.87,0.25,5.29,25.76,-0.37,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,99,41,4,11.85,0.22,2.17,25.71,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,76,4,11.76,0.22,2.17,25.52,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,27,21,10,6.73,0.17,3.79,25.51,-0.32,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,143,41,4,11.68,0.22,2.18,25.46,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",9,139,80,25,16,10,4.83,0.25,5.27,25.45,-0.35,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,85,59,4,11.64,0.22,2.15,25.03,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,20,4,11.57,0.22,2.16,24.99,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,35,17,10,6.68,0.17,3.74,24.98,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 1)",9,139,80,85,47,4,15.41,0.24,1.62,24.96,-0.51,W_nasdaq100_stats_2023.05.28.161215.csv
4,"(25, 20, 10)",2,139,15,71,32,1,6.91,0.18,3.6,24.88,-0.31,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,85,40,8,11.71,0.22,2.12,24.83,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",2,52,80,64,44,40,5.3,0.27,4.68,24.8,-0.45,W_nasdaq100_stats_2023.06.02.160722.csv
3,"(25, 20, 17)",9,139,15,34,16,8,3.34,0.22,7.42,24.78,-0.21,M_nasdaq100_stats_2023.06.04.070900.csv
6,"(25, 20, 9)",9,139,80,34,16,8,4.38,0.24,5.64,24.7,-0.25,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 9)",9,139,80,34,16,8,4.38,0.24,5.64,24.7,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 14, 10)",9,139,80,85,47,4,10.4,0.21,2.37,24.65,-0.24,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 16, 10)",9,139,80,85,47,4,10.27,0.21,2.39,24.55,-0.23,W_nasdaq100_stats_2023.05.28.161215.csv
3,"(25, 20, 10)",2,139,15,71,21,10,6.98,0.17,3.51,24.5,-0.22,W_nasdaq100_stats_2023.06.04.125957.csv
6,"(25, 20, 5)",9,139,80,49,16,8,4.84,0.25,5.06,24.49,-0.41,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,81,40,4,11.37,0.21,2.15,24.45,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 15, 10)",9,139,80,85,47,4,10.28,0.21,2.37,24.36,-0.23,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,85,71,4,11.4,0.21,2.13,24.28,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,26,4,11.31,0.21,2.14,24.2,-0.31,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,71,17,1,6.66,0.17,3.62,24.11,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
9,"(25, 20, 10)",9,139,15,34,16,8,3.02,0.23,7.98,24.1,-0.3,M_nasdaq100_stats_2023.06.04.072117.csv
9,"(25, 20, 10)",9,139,15,34,16,8,3.02,0.23,7.98,24.1,-0.3,M_nasdaq100_stats_2023.06.04.072419.csv
6,"(25, 20, 10)",2,139,15,34,21,10,5.1,0.15,4.72,24.07,-0.22,W_nasdaq100_stats_2023.06.04.120813.csv
6,"(25, 20, 10)",2,139,15,34,21,10,5.1,0.15,4.72,24.07,-0.22,W_nasdaq100_stats_2023.06.04.121818.csv
6,"(25, 20, 10)",2,139,15,34,21,10,5.1,0.15,4.72,24.07,-0.22,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 7)",9,139,80,85,47,4,10.48,0.21,2.29,24.0,-0.23,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 3)",2,139,80,34,16,8,5.15,0.26,4.66,24.0,-0.36,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",16,139,80,34,16,8,4.69,0.25,5.11,23.97,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",17,139,80,34,16,8,4.69,0.25,5.11,23.97,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",15,139,80,34,16,8,4.69,0.25,5.11,23.97,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",19,139,80,34,16,8,4.69,0.25,5.11,23.97,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",17,139,80,34,16,8,4.69,0.25,5.11,23.97,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",21,139,80,34,16,8,4.69,0.25,5.11,23.97,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,85,8,4,11.15,0.21,2.15,23.97,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",14,139,80,34,16,8,4.69,0.25,5.11,23.97,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",21,139,80,34,16,8,4.69,0.25,5.11,23.97,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
4,"(25, 20, 10)",2,139,13,34,21,10,5.89,0.16,4.07,23.97,-0.2,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,15,92,17,16,6.49,0.17,3.69,23.95,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,34,13,10,6.52,0.17,3.66,23.86,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 10)",2,139,17,34,21,10,5.09,0.15,4.67,23.77,-0.24,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 5)",9,139,80,85,41,8,11.26,0.21,2.1,23.65,-0.33,W_nasdaq100_stats_2023.05.28.154238.csv
9,"(25, 20, 10)",2,139,15,34,21,10,4.34,0.14,5.44,23.61,-0.2,W_nasdaq100_stats_2023.06.04.120813.csv
9,"(25, 20, 10)",2,139,15,34,21,10,4.34,0.14,5.44,23.61,-0.2,W_nasdaq100_stats_2023.06.04.121818.csv
2,"(25, 20, 10)",9,139,15,34,16,8,3.87,0.23,6.08,23.53,-0.25,M_nasdaq100_stats_2023.06.04.071918.csv
2,"(25, 20, 10)",9,139,15,34,16,8,3.87,0.23,6.08,23.53,-0.25,M_nasdaq100_stats_2023.06.04.072419.csv
1,"(25, 20, 8)",9,139,15,34,16,8,4.87,0.26,4.83,23.52,-0.25,M_nasdaq100_stats_2023.06.03.194049.csv
6,"(25, 20, 5)",9,139,80,17,16,10,4.61,0.25,5.08,23.42,-0.41,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,100,41,4,10.98,0.21,2.12,23.28,-0.3,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,46,41,4,11.13,0.21,2.08,23.15,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 18, 10)",9,139,80,85,47,4,9.84,0.2,2.35,23.12,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 5)",9,139,80,61,16,8,4.67,0.25,4.95,23.12,-0.38,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 10)",2,139,13,34,21,10,4.76,0.15,4.85,23.09,-0.22,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 5)",9,139,80,60,40,13,11.3,0.21,2.04,23.05,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 17)",9,139,80,34,16,8,3.76,0.22,6.12,23.01,-0.19,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 17)",9,139,80,34,16,8,3.76,0.22,6.12,23.01,-0.19,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,123,41,4,10.75,0.21,2.14,23.01,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,15,4,10.85,0.21,2.12,23.0,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,82,21,7,6.28,0.17,3.66,22.98,-0.29,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 15)",9,139,80,34,16,8,3.82,0.22,5.98,22.84,-0.22,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 15)",9,139,80,34,16,8,3.82,0.22,5.98,22.84,-0.22,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 10)",2,139,27,34,21,10,5.2,0.15,4.39,22.83,-0.25,W_nasdaq100_stats_2023.06.04.115358.csv
6,"(25, 20, 10)",2,139,19,34,21,10,5.0,0.15,4.55,22.75,-0.24,W_nasdaq100_stats_2023.06.04.115358.csv
4,"(25, 20, 10)",2,139,15,29,21,10,6.25,0.17,3.63,22.69,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,91,32,16,6.28,0.17,3.61,22.67,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,85,56,4,10.76,0.21,2.09,22.49,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,63,41,4,10.72,0.21,2.09,22.4,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,133,41,4,10.46,0.21,2.12,22.18,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,131,17,16,6.15,0.17,3.59,22.08,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",25,139,80,34,16,8,4.4,0.24,5.0,22.0,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",25,139,80,34,16,8,4.4,0.24,5.0,22.0,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",29,139,80,34,16,8,4.4,0.24,5.0,22.0,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",29,139,80,34,16,8,4.4,0.24,5.0,22.0,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",9,139,80,73,16,10,4.58,0.25,4.8,21.98,-0.33,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,73,16,8,4.45,0.24,4.93,21.94,-0.37,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,93,41,4,10.59,0.21,2.07,21.92,-0.3,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 10)",2,139,28,34,21,10,5.06,0.15,4.33,21.91,-0.25,W_nasdaq100_stats_2023.06.04.115358.csv
6,"(25, 20, 5)",9,36,80,64,44,40,4.69,0.25,4.66,21.86,-0.45,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",5,139,80,34,16,8,4.36,0.24,5.01,21.84,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",6,139,80,34,16,8,4.36,0.24,5.01,21.84,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",5,139,80,34,16,8,4.36,0.24,5.01,21.84,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,34,21,7,4.35,0.24,5.02,21.84,-0.33,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,127,41,4,10.34,0.21,2.11,21.82,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
12,"(25, 20, 10)",2,139,15,34,21,10,3.97,0.14,5.49,21.8,-0.21,W_nasdaq100_stats_2023.06.04.120813.csv
12,"(25, 20, 10)",2,139,15,34,21,10,3.97,0.14,5.49,21.8,-0.21,W_nasdaq100_stats_2023.06.04.121818.csv
6,"(25, 20, 5)",9,139,80,85,16,8,4.38,0.24,4.97,21.77,-0.32,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,57,16,10,4.5,0.24,4.83,21.74,-0.39,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,85,40,7,10.54,0.21,2.06,21.71,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,145,32,16,6.1,0.17,3.54,21.59,-0.34,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 12, 10)",9,139,80,85,47,4,9.54,0.2,2.26,21.56,-0.25,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 13)",9,139,80,34,16,8,3.78,0.22,5.67,21.43,-0.26,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 13)",9,139,80,34,16,8,3.78,0.22,5.67,21.43,-0.26,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(25, 20, 5)",9,139,80,155,41,4,10.29,0.21,2.08,21.4,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
